scheme_code,scheme_name,aum_cr
151160,HSBC NIFTY NEXT 50 INDEX FUND - Direct Growth,87.29
151163,HSBC NIFTY NEXT 50 INDEX FUND - Direct IDCW,0.97
147289,HSBC Overnight Fund,686.17
147291,HSBC Overnight Fund - Direct Daily IDCW,0.05
147287,HSBC Overnight Fund - Direct Growth,3329.85
147300,HSBC Overnight Fund - Direct Monthly IDCW,0.1
147296,HSBC Overnight Fund - Direct Weekly IDCW,0.06
151063,HSBC Short Duration Fund,378.25
151070,HSBC Short Duration Fund - Direct Annual IDCW,0.04
151067,HSBC Short Duration Fund - Direct Growth,4123.29
151069,HSBC Short Duration Fund - Direct Quarterly IDCW,0.02
151133,HSBC Small Cap Fund,12277.34
151130,HSBC Small Cap Fund - Direct Growth,4146.88
151132,HSBC Small Cap Fund - Direct IDCW,66.55
104707,HSBC Tax Saver Equity Fund,246.86
147909,HSBC Ultra Short Duration Fund,669.88
147910,HSBC Ultra Short Duration Fund - Direct Daily IDCW,0.07
147908,HSBC Ultra Short Duration Fund - Direct Growth,2042.44
147915,HSBC Ultra Short Duration Fund - Direct Monthly IDCW,176.85
147912,HSBC Ultra Short Duration Fund - Direct Weekly IDCW,0.08
151110,HSBC Value Fund,10963.88
151113,HSBC Value Fund - Direct Growth,2822.72
151112,HSBC Value Fund - Direct IDCW,27.66
152512,Helios Balanced Advantage Fund,276.59
152682,Helios Financial Services Fund,125.86
152136,Helios Flexi Cap Fund,1828.49
152943,Helios Large & Mid Cap Fund,351.77
153327,Helios Mid Cap Fund,165.4
152154,Helios Overnight Fund,125.04
152726,ICICI PRUDENTIAL ENERGY OPPORTUNITIES FUND,7182.59
150308,ICICI PRUDENTIAL HOUSING OPPORTUNITIES FUND,2130.35
149464,ICICI PRUDENTIAL SILVER ETF,7389.74
150684,ICICI PRUDENTIAL TRANSPORTATION AND LOGISTICS FUND,2571.86
153685,ICICI Prudential Active Momentum Fund,825.9
112096,ICICI Prudential All Seasons Bond Fund,5707.04
113218,ICICI Prudential All Seasons Bond Fund - Annual IDCW,5.53
113403,ICICI Prudential All Seasons Bond Fund - Quarterly IDCW,2.57
101351,ICICI Prudential All Seasons Bond Fund - Weekly IDCW,2.16
143904,ICICI Prudential BHARAT 22 FOF - Cumulative Option,693.0
143247,ICICI Prudential BSE 500 ETF,316.11
149334,ICICI Prudential BSE 500 ETF FOF,16.86
153378,ICICI Prudential BSE Liquid Rate ETF,2638.06
139519,ICICI Prudential BSE Midcap Select ETF,89.21
101705,ICICI Prudential BSE Sensex ETF,22475.24
141840,ICICI Prudential BSE Sensex Index Fund,6.48
141839,ICICI Prudential BSE Sensex Index Fund - Cumulative Option,418.91
104685,ICICI Prudential Balanced Advantage Fund,50952.13
122168,ICICI Prudential Balanced Advantage Fund - Monthly IDCW,878.2
109445,ICICI Prudential Banking and Financial Services Fund,5270.49
112342,ICICI Prudential Banking and PSU Debt Fund,2903.36
116174,ICICI Prudential Banking and PSU Debt Fund - Quarterly IDCW,7.49
146950,ICICI Prudential Bharat Consumption Fund,1875.27
109740,ICICI Prudential Bond Fund,1023.88
131481,ICICI Prudential Bond Fund - Half Yearly IDCW,1.01
148653,ICICI Prudential Business Cycle Fund Growth,11007.94
148654,ICICI Prudential Business Cycle Fund IDCW,34.74
153234,ICICI Prudential CRISIL-IBX AAA Bond Financial Services Index -Dec 2026 Fund,0.54
153235,ICICI Prudential CRISIL-IBX AAA Bond Financial Services Index -Dec 2026 Fund - Annual IDCW,0.07
153409,ICICI Prudential CRISIL-IBX Financial Services 3-6 Months Debt Index Fund,71.02
153412,ICICI Prudential CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Annual IDCW,0.05
101127,ICICI Prudential Children's Fund,1321.58
147661,ICICI Prudential Commodities Fund,817.15
131051,ICICI Prudential Constant Maturity Gilt Fund,757.16
131057,ICICI Prudential Constant Maturity Gilt Fund - quarterly IDCW,1.06
111987,ICICI Prudential Corporate Bond Fund,5198.21
111991,ICICI Prudential Corporate Bond Fund - Monthly IDCW,34.15
111992,ICICI Prudential Corporate Bond Fund -Quarterly IDCW,15.21
114239,ICICI Prudential Credit Risk Fund,4002.34
114240,ICICI Prudential Credit Risk Fund - Quarterly IDCW,16.32
102141,ICICI Prudential Diversified Debt Strategy Active FOF,72.34
148033,ICICI Prudential Diversified Equity All Cap Omni FOF,94.75
129310,ICICI Prudential Dividend Yield Equity Fund,4913.0
102137,ICICI Prudential Dynamic Asset Allocation Active FOF,24708.98
100354,ICICI Prudential ELSS Tax Saver Fund,12628.29
148517,ICICI Prudential ESG Exclusionary Strategy Fund,1408.57
100356,ICICI Prudential Equity & Debt Fund,30350.01
136113,ICICI Prudential Equity & Debt Fund - Annual IDCW,251.02
131452,ICICI Prudential Equity & Debt Fund - Half Yearly IDCW,0.3
100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW,3533.48
104683,ICICI Prudential Equity Arbitrage Fund,13047.73
153069,ICICI Prudential Equity Minimum Variance Fund,2444.12
133051,ICICI Prudential Equity Savings Fund - Cumulative option,7929.61
133053,ICICI Prudential Equity Savings Fund - Quarterly IDCW,38.78
103312,ICICI Prudential Exports & Services Fund,904.23
100352,ICICI Prudential FMCG Fund,1049.04
146797,ICICI Prudential Fixed Maturity Plan - Series 85 - 10 Years Plan I - Cumulative Option,7.14
146800,ICICI Prudential Fixed Maturity Plan - Series 85 - 10 Years Plan I - Quarterly,0.01
150949,ICICI Prudential Fixed Maturity Plan - Series 88 - 1226 Days Plan F,21.11
150954,ICICI Prudential Fixed Maturity Plan - Series 88 - 1226 Days Plan F - Half Yearly IDCW,0.06
150951,ICICI Prudential Fixed Maturity Plan - Series 88 - 1226 Days Plan F - Quarterly IDCW,0.01
151491,ICICI Prudential Fixed Maturity Plan - Series 88 - 1303 Days Plan S,47.49
148989,ICICI Prudential Flexicap Fund,15526.18
101802,ICICI Prudential Floating Interest Fund,4948.58
101804,ICICI Prudential Floating Interest Fund - Daily IDCW,8.81
111545,ICICI Prudential Floating Interest Fund - Weekly IDCW,30.54
111957,ICICI Prudential Focused Equity Fund,8844.69
100369,ICICI Prudential Gilt Fund,2335.91
147647,ICICI Prudential Global Advantage Fund (FOF),111.24
123651,ICICI Prudential Global Stable Equity Fund (FOF),64.52
123654,ICICI Prudential Global Stable Equity Fund (FOF) - Direct,26.76
113076,ICICI Prudential Gold ETF,8742.37
115833,ICICI Prudential Gold ETF FOF,1137.0
102139,ICICI Prudential Income Plus Arbitrage Omni FOF,419.7
102140,ICICI Prudential Income plus Arbitrage Omni FOF,2.91
145899,ICICI Prudential India Opportunities Fund,66.77
145896,ICICI Prudential India Opportunities Fund - Cumulative Option,21255.96
103149,ICICI Prudential Infrastructure Fund,4305.27
151579,ICICI Prudential Innovation Fund,5240.85
100349,ICICI Prudential Large & Mid Cap Fund,17230.22
108466,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund),49794.01
103340,ICICI Prudential Liquid Fund,12051.39
103343,ICICI Prudential Liquid Fund - Daily IDCW,162.58
103342,ICICI Prudential Liquid Fund - Weekly IDCW,50.09
100365,ICICI Prudential Long Term Bond Fund,675.91
100367,ICICI Prudential Long Term Bond Fund - Quarterly IDCW,16.54
142135,ICICI Prudential Long Term Wealth Enhancement Fund,7.23
142136,ICICI Prudential Long Term Wealth Enhancement Fund - Cumulative Option,30.76
147345,ICICI Prudential MNC Fund,1527.16
145078,ICICI Prudential Manufacturing Fund,29.23
145077,ICICI Prudential Manufacturing Fund - Cumulative Option,5562.31
102741,ICICI Prudential Medium Term Bond Fund,3458.0
113137,ICICI Prudential Medium Term Bond Fund - Quarterly IDCW,19.05
102528,ICICI Prudential MidCap Fund,5786.08
103633,ICICI Prudential Money Market Fund Option,6568.31
103634,ICICI Prudential Money Market Fund Option - Daily IDCW,8.04
103635,ICICI Prudential Money Market Fund Option - Weekly IDCW,1.63
102133,ICICI Prudential Multi Sector Passive FOF,89.36
101144,ICICI Prudential Multi-Asset Fund,52458.87
101228,ICICI Prudential Multicap Fund,12390.47
149218,ICICI Prudential NASDAQ 100 Index Fund,548.36
151196,ICICI Prudential Nifty 10 yr Benchmark G-sec ETF,518.08
123004,ICICI Prudential Nifty 100 ETF,134.97
141596,ICICI Prudential Nifty 100 Low Volatility 30 ETF,3749.75
148821,ICICI Prudential Nifty 100 Low Volatility 30 ETF FOF,330.1
150455,ICICI Prudential Nifty 200 Momentum 30 ETF,579.3
150454,ICICI Prudential Nifty 200 Momentum 30 Index Fund,179.97
151907,ICICI Prudential Nifty 200 Quality 30 ETF,177.17
149928,ICICI Prudential Nifty 5 yr Benchmark G-SEC ETF,16.86
121366,ICICI Prudential Nifty 50 ETF,31645.76
135390,ICICI Prudential Nifty 50 Index Fund,24.06
101349,ICICI Prudential Nifty 50 Index Fund - Cumulative Option,2610.41
153162,ICICI Prudential Nifty 500 Index Fund,13.14
149157,ICICI Prudential Nifty Alpha Low - Volatility 30 ETF FOF,118.13
148456,ICICI Prudential Nifty Alpha Low- Volatility 30 ETF,1783.89
149463,ICICI Prudential Nifty Auto ETF,160.01
150645,ICICI Prudential Nifty Auto Index Fund,60.32
147483,ICICI Prudential Nifty Bank ETF,3029.55
149859,ICICI Prudential Nifty Bank Index Fund,149.04
151207,ICICI Prudential Nifty Commodities ETF,92.08
153397,ICICI Prudential Nifty EV & New Age Automotive ETF,28.89
153396,ICICI Prudential Nifty EV & New Age Automotive ETF FOF,7.94
149072,ICICI Prudential Nifty FMCG ETF,639.23
150879,ICICI Prudential Nifty Financial Services Ex-BaNk ETF,204.14
150732,ICICI Prudential Nifty G-Sec Dec 2030 Index Fund,288.74
150734,ICICI Prudential Nifty G-Sec Dec 2030 Index Fund - Annual IDCW,0.04
148957,ICICI Prudential Nifty Healthcare ETF,143.87
148466,ICICI Prudential Nifty IT ETF,461.31
150466,ICICI Prudential Nifty IT Index Fund,81.0
149285,ICICI Prudential Nifty India Consumption ETF,65.8
150526,ICICI Prudential Nifty Infrastructure ETF,316.2
152481,ICICI Prudential Nifty LargeMidcap 250 Index Fund,86.84
152769,ICICI Prudential Nifty Metal ETF,159.83
147921,ICICI Prudential Nifty Midcap 150 ETF,501.62
149390,ICICI Prudential Nifty Midcap 150 Index Fund,156.54
144587,ICICI Prudential Nifty Next 50 ETF,1650.31
112957,ICICI Prudential Nifty Next 50 Index Fund,2170.74
152748,ICICI Prudential Nifty Oil & Gas ETF,179.33
151572,ICICI Prudential Nifty PSU Bank ETF,74.93
149208,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund,1936.72
149224,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Annual,5.98
150929,ICICI Prudential Nifty Pharma Index Fund,28.7
147530,ICICI Prudential Nifty Private Bank ETF,3246.32
153676,ICICI Prudential Nifty Private Bank Index Fund,2.98
150728,ICICI Prudential Nifty SDL Dec 2028 Index Fund,306.45
150731,ICICI Prudential Nifty SDL Dec 2028 Index Fund - Annual IDCW,0.48
151208,ICICI Prudential Nifty SDL Sep 2026 Index Fund,59.83
151209,ICICI Prudential Nifty SDL Sep 2026 Index Fund - Annual IDCW,0.02
149998,ICICI Prudential Nifty SDL Sep 2027 Index Fund,374.24
149996,ICICI Prudential Nifty SDL Sep 2027 Index Fund - Annual IDCW,0.1
149281,ICICI Prudential Nifty Smallcap 250 Index Fund,111.09
153617,ICICI Prudential Nifty Top 15 Equal Weight ETF,7.3
153613,ICICI Prudential Nifty Top 15 Equal Weight Index Fund,6.1
153544,ICICI Prudential Nifty200 Quality 30 Index Fund,8.29
152932,ICICI Prudential Nifty200 Value 30 ETF,12.89
152934,ICICI Prudential Nifty200 Value 30 Index Fund,43.0
150637,ICICI Prudential Nifty50 Equal Weight Index Fund,50.77
139455,ICICI Prudential Nifty50 Value 20 ETF,187.69
152366,ICICI Prudential Nifty50 Value 20 Index Fund,39.19
145535,ICICI Prudential Overnight Fund,2704.05
145547,ICICI Prudential Overnight Fund - Daily IDCW,2.9
145538,ICICI Prudential Overnight Fund - Weekly IDCW,1.01
150538,ICICI Prudential PSU Equity Fund,1534.08
149439,ICICI Prudential Passive Multi-Asset Fund of Funds,367.51
143875,ICICI Prudential Pharma Healthcare and Diagnostics (P.H.D) Fund,46.85
143873,ICICI Prudential Pharma Healthcare and Diagnostics (P.H.D) Fund - Cumulative Option,3278.54
153459,ICICI Prudential Quality Fund,1782.27
148598,ICICI Prudential Quant Fund Growth,44.51
148599,ICICI Prudential Quant Fund IDCW,1.56
102330,ICICI Prudential Regular Savings Fund - Plan,2402.71
113098,ICICI Prudential Regular Savings Fund - Plan - Half Yearly IDCW,4.52
102331,ICICI Prudential Regular Savings Fund - Plan - Monthly IDCW,36.14
113097,ICICI Prudential Regular Savings Fund - Plan - Quarterly IDCW,18.16
146722,ICICI Prudential Retirement Fund - Hybrid Aggressive,879.43
146717,ICICI Prudential Retirement Fund - Hybrid Conservative,73.76
146726,ICICI Prudential Retirement Fund - Pure Debt,85.47
146346,ICICI Prudential Retirement Fund - Pure Equity,1132.8
153181,ICICI Prudential Rural Opportunities Fund,1384.97
101619,ICICI Prudential Savings Fund,6804.77
101618,ICICI Prudential Savings Fund - Daily IDCW,58.32
122748,ICICI Prudential Savings Fund - Fortnightly IDCW,0.23
122531,ICICI Prudential Savings Fund - Monthly IDCW,11.86
122995,ICICI Prudential Savings Fund - Quarterly IDCW,1.48
101617,ICICI Prudential Savings Fund - Weekly IDCW,26.04
101758,ICICI Prudential Short Term Fund,7497.33
101165,ICICI Prudential Short Term Fund - Monthly IDCW,34.49
149777,ICICI Prudential Silver ETF FOF,1147.09
106823,ICICI Prudential Smallcap Fund,6764.11
149456,ICICI Prudential Strategic Metal and Energy Equity Fund of Fund,54.41
100363,ICICI Prudential Technology Fund,5347.46
102135,ICICI Prudential Thematic Advantage Fund (FOF),4889.03
117620,ICICI Prudential US Bluechip Equity Fund,1761.82
115092,ICICI Prudential Ultra Short Term Fund,6659.22
145399,ICICI Prudential Ultra Short Term Fund - Daily IDCW,106.02
115094,ICICI Prudential Ultra Short Term Fund - Monthly IDCW,4.61
115091,ICICI Prudential Ultra Short Term Fund - Quarterly IDCW,0.98
145402,ICICI Prudential Ultra Short Term Fund - Weekly IDCW,0.73
102594,ICICI Prudential Value Fund (erstwhile Value Discovery Fund),39325.51
148397,IL&FS Infrastructure Debt Fund Series 2A,214.39
148398,IL&FS Infrastructure Debt Fund Series 2B,370.26
148399,IL&FS Infrastructure Debt Fund Series 2C,293.23
147618,ITI Arbitrage Fund,41.24
147787,ITI Balanced Advantage Fund,392.96
148535,ITI Banking & PSU Debt Fund,7.95
149323,ITI Banking and Financial Services Fund,302.79
153262,ITI Bharat Consumption Fund,257.61
149027,ITI Dynamic Bond Fund,19.87
147544,ITI ELSS Tax Saver Fund,393.46
151377,ITI Flexi Cap Fund,1113.15
151778,ITI Focused Fund,525.77
152824,ITI Large & Midcap Fund,845.41
148351,ITI Large Cap Fund,385.64
147162,ITI Liquid Fund,38.2
148732,ITI Mid Cap Fund,1152.19
147184,ITI Multi Cap Fund,1225.41
147709,ITI Overnight Fund,7.95
149270,ITI Pharma and Healthcare Fund,213.85
147920,ITI Small Cap Fund,1162.23
148917,ITI Ultra Short Duration Fund,149.93
148973,ITI Value Fund,321.36
149960,Invesco India - Invesco EQQQ Nasdaq-100 ETF Fund of Fund,169.33
148613,Invesco India - Invesco Global Consumer Trends Fund of Fund,239.29
129187,Invesco India - Invesco Global Equity Income Fund of Fund,24.04
126351,Invesco India - Invesco Pan European Equity Fund of Fund,38.92
143536,Invesco India Aggressive Hybrid Fund,738.97
105603,Invesco India Arbitrage Fund,7662.96
106317,Invesco India Balanced Advantage Fund,859.14
118234,Invesco India Banking and PSU Fund,62.15
153288,Invesco India Business Cycle Fund,526.56
105460,Invesco India Contra Fund,13588.87
106179,Invesco India Corporate Bond Fund,353.57
130726,Invesco India Credit Risk Fund,125.84
104636,Invesco India ELSS Tax Saver Fund,2422.37
148753,Invesco India ESG Integration Strategy Fund,439.31
146456,Invesco India Equity Savings Fund,350.47
108377,Invesco India Financial Services Fund,1098.88
149766,Invesco India Flexi Cap Fund,3078.27
148483,Invesco India Focused Fund,3030.06
107476,Invesco India Gilt Fund,113.04
120520,Invesco India Gilt Fund - Direct  Plan,385.08
116077,Invesco India Gold ETF Fund of Fund,108.86
112368,Invesco India Gold Exchange Traded Fund,317.39
153695,Invesco India Income Plus Arbitrage Active Fund of Fund,50.07
106654,Invesco India Infrastructure Fund,902.02
106144,Invesco India Large & Mid Cap Fund,6276.89
112098,Invesco India Largecap Fund,1321.83
122786,Invesco India Liquid Fund,1506.13
104484,Invesco India Liquid Fund - Daily IDCW (Reinvestment),0.56
104492,Invesco India Liquid Fund - Monthly IDCW (Payout / Reinvestment),0.82
139390,Invesco India Liquid Fund - Unclaimed,4.22
139388,Invesco India Liquid Fund - Unclaimed Redemption Plan - Above 3 Years,1.66
139387,Invesco India Liquid Fund - Unclaimed Redemption Plan - Below 3 years,5.64
104485,Invesco India Liquid Fund - Weekly IDCW (Reinvestment),0.21
104726,Invesco India Low Duration Fund,285.39
105025,Invesco India Low Duration Fund - Daily IDCW (Reinvestment),0.11
115458,Invesco India Low Duration Fund - Discretionary IDCW (Payout / Reinvestment),0.02
104729,Invesco India Low Duration Fund - Monthly IDCW (Payout / Reinvestment),0.18
104725,Invesco India Low Duration Fund - Weekly IDCW (Payout / Reinvestment),0.16
152758,Invesco India Manufacturing Fund,685.01
149010,Invesco India Medium Duration Fund,44.01
105503,Invesco India Midcap Fund,6059.31
112123,Invesco India Money Market Fund,667.63
115515,Invesco India Money Market Fund - Daily IDCW (Reinvestment),0.32
112125,Invesco India Money Market Fund - Monthly IDCW (Payout / Reinvestment),0.1
153046,Invesco India Multi Asset Allocation Fund,392.63
107353,Invesco India Multicap Fund,3812.97
115284,Invesco India Nifty 50 Exchange Traded Fund,95.24
151590,Invesco India Nifty G-sec Jul 2027 Index Fund,7.27
151594,Invesco India Nifty G-sec Sep 2032 Index Fund,5.08
147880,Invesco India Overnight Fund,196.54
112171,Invesco India PSU Equity Fund,810.27
117973,Invesco India Short Duration Fund,128.7
105189,Invesco India Short Duration Fund - Plan B,0.03
105192,Invesco India Short Duration Fund - Plan B - Weekly IDCW (Reinvestment),0.1
145139,Invesco India Smallcap Fund,6032.77
152862,Invesco India Technology Fund,268.81
114361,Invesco India Ultra Short Duration Fund,474.62
120484,JM Aggressive Hybrid Fund (Direct),154.33
130904,JM Aggressive Hybrid Fund (Direct) - Annual,0.01
131477,JM Aggressive Hybrid Fund (Direct) - Annual IDCW,0.66
133402,JM Aggressive Hybrid Fund (Direct) - Half Yearly IDCW,0.25
133412,JM Aggressive Hybrid Fund (Direct) - Monthly IDCW,0.97
133406,JM Aggressive Hybrid Fund (Direct) - Quarterly IDCW,0.72
100220,JM Aggressive Hybrid Fund (Regular),672.73
131476,JM Aggressive Hybrid Fund (Regular) - Annual IDCW,1.09
133408,JM Aggressive Hybrid Fund (Regular) - Half Yearly IDCW,0.27
133404,JM Aggressive Hybrid Fund (Regular) - Monthly IDCW,0.56
133405,JM Aggressive Hybrid Fund (Regular) - Quarterly IDCW,0.54
130604,JM Arbitrage Fund (Direct),277.17
133395,JM Arbitrage Fund (Direct) - Annual,2.26
135172,JM Arbitrage Fund (Direct) - Monthly IDCW,0.01
135174,JM Arbitrage Fund (Direct) - Quarterly IDCW,0.01
148854,JM Arbitrage Fund (Regular),59.78
135167,JM Arbitrage Fund (Regular) - Annual IDCW,0.24
135168,JM Arbitrage Fund (Regular) - Monthly IDCW,0.05
135169,JM Arbitrage Fund (Regular) - Quarterly IDCW,0.03
120434,JM Dynamic Bond Fund (Direct),0.03
120432,JM Dynamic Bond Fund (Direct) - Daily IDCW,0.02
133414,JM Dynamic Bond Fund (Direct) - Monthly IDCW,0.01
101806,JM Dynamic Bond Fund (Regular),11.42
105639,JM Dynamic Bond Fund (Regular) - Daily IDCW,0.01
133390,JM Dynamic Bond Fund (Regular) - Monthly IDCW,0.05
120435,JM Dynamic Bond Fund - (Direct),49.85
120494,JM ELSS Tax Saver Fund (Direct),39.04
107288,JM ELSS Tax Saver Fund (Regular),171.86
120492,JM Flexicap Fund (Direct),2930.3
109522,JM Flexicap Fund (Regular),3116.43
120488,JM Focused Fund (Direct),37.9
107410,JM Focused Fund (Regular),250.32
153629,JM Large & Mid Cap Fund (Direct),15.51
153627,JM Large & Mid Cap Fund (Regular),221.77
120490,JM Large Cap Fund (Direct),94.92
134958,JM Large Cap Fund (Direct) - Annual IDCW,0.57
134957,JM Large Cap Fund (Direct) - Half Yearly IDCW,0.11
134956,JM Large Cap Fund (Direct) - Monthly IDCW,0.42
134960,JM Large Cap Fund (Direct) - Quarterly IDCW,28.47
100219,JM Large Cap Fund (Regular),378.94
134961,JM Large Cap Fund (Regular) - Annual IDCW,0.64
134955,JM Large Cap Fund (Regular) - Half Yearly IDCW,0.59
134959,JM Large Cap Fund (Regular) - Monthly IDCW,0.38
134954,JM Large Cap Fund (Regular) - Quarterly IDCW,1.31
100234,JM Liquid Fund,229.24
120406,JM Liquid Fund (Direct),2443.21
120411,JM Liquid Fund (Direct) - Daily IDCW,10.38
120408,JM Liquid Fund (Direct) - Quarterly IDCW,0.32
120407,JM Liquid Fund (Direct) - Weekly IDCW,0.01
101549,JM Liquid Fund (Regular),0.18
101078,JM Liquid Fund (Regular) - Daily IDCW,5.31
100244,JM Liquid Fund (Regular) - Quarterly IDCW,1.65
100233,JM Liquid Fund (Regular) - Weekly IDCW,0.78
148414,JM Liquid Fund - Unclaimed Application Refund Amount I.E.F. (Direct),0.03
148413,JM Liquid Fund - Unclaimed Brokerage I.E.F. (Direct),0.22
143610,JM Low Duration Fund (Direct),84.69
143604,JM Low Duration Fund (Direct) - Daily IDCW,0.93
143606,JM Low Duration Fund (Direct) - Fortnightly IDCW,0.02
143611,JM Low Duration Fund (Direct) - Weekly IDCW,0.01
148887,JM Low Duration Fund (Regular),138.27
143603,JM Low Duration Fund (Regular) - Daily IDCW,3.01
143605,JM Low Duration Fund (Regular) - Fortnightly IDCW,0.38
143608,JM Low Duration Fund (Regular) - Weekly IDCW,0.05
120430,JM Medium to Long Duration Fund (Direct),21.59
120431,JM Medium to Long Duration Fund (Direct) - Quarterly IDCW,0.08
148886,JM Medium to Long Duration Fund (Regular),7.47
100222,JM Medium to Long Duration Fund (Regular) - Quarterly IDCW,2.19
150815,JM Midcap Fund (Direct),477.44
150812,JM Midcap Fund (Regular),962.46
147838,JM Overnight Fund (Direct) - Daily IDCW,0.01
147835,JM Overnight Fund (Direct) - Weekly IDCW,0.01
147836,JM Overnight Fund (Regular),9.21
147839,JM Overnight Fund (Regular) - Daily IDCW,0.01
147834,JM Overnight Fund (Regular) - Weekly IDCW,0.01
147837,JM Overnight Fund - (Direct),80.23
149828,JM Overnight Fund - (Direct) - Unclaimed IDCW,0.01
149827,JM Overnight Fund - (Direct) - Unclaimed IDCW I.E.F.,1.92
149829,JM Overnight Fund - (Direct) - Unclaimed Redemption,0.65
149826,JM Overnight Fund - (Direct) - Unclaimed Redemption I.E.F.,6.22
150545,JM Short Duration Fund (Direct),74.4
150542,JM Short Duration Fund (Regular),27.23
152614,JM Small Cap Fund (Direct),148.62
152612,JM Small Cap Fund (Regular),587.86
120486,JM Value Fund (Direct),217.68
100254,JM Value Fund (Regular),835.25
147266,KOTAK FLOATING RATE FUND,740.09
106193,KOTAK GOLD ETF,8298.48
153659,KOTAK NIFTY 200 QUALITY 30 INDEX FUND,4.21
153351,KOTAK NIFTY COMMODITIES INDEX FUND,2.4
153354,KOTAK NIFTY COMMODITIES INDEX FUND-DIRECT,0.02
153399,KOTAK NIFTY MIDCAP 150 INDEX FUND,3.13
152765,KOTAK NIFTY MIDCAP 50 INDEX FUND,23.75
152912,KotaK MNC Fund,5.86
152038,Kotak  BSE Housing Index Fund,7.34
153755,Kotak Active Momentum Fund,597.9
100286,Kotak Aggressive Hybrid Fund,7097.48
105968,Kotak Arbitrage Fund,28409.72
152752,Kotak BSE PSU Index Fund,40.43
109010,Kotak BSE Sensex ETF,25.32
153284,Kotak BSE Sensex Index Fund,4.62
153286,Kotak BSE Sensex Index Fund- Direct,7.2
144336,Kotak Balanced Advantage Fund,14879.48
151381,Kotak Banking & Financial Services Fund,1168.55
123690,Kotak Banking and PSU Debt,2239.13
123691,Kotak Banking and PSU Debt - Monthly Payout of Income Distribution cum capital withdrawal option,4.94
123693,Kotak Banking and PSU Debt Direct,3642.46
123692,Kotak Banking and PSU Debt Direct - Monthly Payout of Income Distribution cum capital withdrawal option,0.59
119735,Kotak Bond Fund,2082.93
135501,Kotak Bond Short Term Plan,6.06
135500,Kotak Bond Short Term Plan - Direct - Standard Income Distribution cum capital withdrawal option,1.82
101373,Kotak Bond Short Term Plan-(Growth),2541.76
119739,Kotak Bond Short Term Plan-(Growth) - Direct,15570.87
150626,Kotak Business Cycle Fund,2783.54
153311,Kotak CRISIL - IBX AAA Bond Financial Services Index Dec 2026 Fund,10.43
153313,Kotak CRISIL - IBX AAA Bond Financial Services Index Dec 2026 Fund - Direct,22.82
152866,Kotak CRISIL -IBX AAA Financial Services Index Sep-2027 Fund,63.38
152867,Kotak CRISIL-IBX AAA Financial Services Index Sep-2027 Fund,0.13
153375,Kotak CRISIL-IBX Financial Services 3-6 Months Debt Index Fund,138.09
153372,Kotak CRISIL-IBX Financial Services 3-6 Months Debt Index Fund-Direct,342.09
153877,Kotak CRISIL-IBX Financial Services 9 to 12 Months Debt Index Fund,0.24
153875,Kotak CRISIL-IBX Financial Services 9 to 12 Months Debt Index Fund - Direct,35.48
152170,Kotak Consumption Fund,1110.48
103040,Kotak Contra Fund,3102.99
133782,Kotak Corporate Bond Fund,3036.15
117716,Kotak Credit Risk Fund,691.37
114859,Kotak Debt Hybrid,3053.67
114858,Kotak Debt Hybrid - Monthly Payout of Income Distribution cum capital withdrawal option,28.98
120155,Kotak Debt Hybrid - Monthly Payout of Income Distribution cum capital withdrawal option - Direct,33.88
119755,Kotak Dynamic Bond Fund,2837.94
103339,Kotak ELSS Tax Saver Fund,6111.74
103338,Kotak ELSS Tax Saver Fund-Payout of Income Distribution cum capital withdrawal option,219.11
119772,Kotak ELSS Tax Saver Fund-Payout of Income Distribution cum capital withdrawal option - Direct,25.46
148602,Kotak ESG Exclusionary Strategy Fund,802.02
153449,Kotak Energy Opportunities Fund,193.63
153447,Kotak Energy Opportunities Fund-Direct,15.25
131372,Kotak Equity Savings Fund,5771.07
131373,Kotak Equity Savings Fund - Direct,2746.04
131375,Kotak Equity Savings Fund - Direct - Monthly Payout of Income Distribution cum capital withdrawal option,6.5
149136,Kotak FMP Series 292,54.53
151172,Kotak FMP Series 300,23.54
151285,Kotak FMP Series 304,116.25
151315,Kotak FMP Series 305,9.61
151679,Kotak FMP Series 308,36.74
151683,Kotak FMP Series 310,17.53
112090,Kotak Flexicap Fund,53596.21
112089,Kotak Flexicap Fund - Payout of Income Distribution cum capital withdrawal option,723.33
120165,Kotak Flexicap Fund - Payout of Income Distribution cum capital withdrawal option- Direct,115.66
147477,Kotak Focused Fund,3237.64
100281,Kotak Gilt-Investment  Provident Fund and Trust,47.74
100280,Kotak Gilt-Investment  Provident Fund and Trust-Payout of Income Distribution cum capital withdrawal option,0.33
100265,Kotak Gilt-Investment Regular,3743.34
100264,Kotak Gilt-Investment Regular-Payout of Income Distribution cum capital withdrawal option,1.77
119758,Kotak Gilt-Investment Regular-Payout of Income Distribution cum capital withdrawal option - Direct,4.25
106441,Kotak Global Emerging Market Overseas Equity Omni FOF,69.74
